platform,platform_name,title_zh,title_en,title_ja,release_date,release_date_na,release_date_pal,publisher,wiki_url,publisher_wiki_url
NES,Nintendo Entertainment System,,Dick Tracy,,1990年8月,1990年8月,,万代,,https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,,Die Hard,,1992年1月,1992年1月,1992年1月,Activision,,https://zh.wikipedia.org/wiki/%E5%8A%A8%E8%A7%86
NES,Nintendo Entertainment System,打空气II,Dig Dug II,,1989年12月,1989年12月,,万代,https://zh.wikipedia.org/wiki/%E6%89%93%E7%A9%BA%E6%B0%94II,https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,,Digger T. Rock: Legend of the Lost City,,1990年12月,1990年12月,,Milton Bradley Company,,
NES,Nintendo Entertainment System,,Dirty Harry: The War Against Drugs,,1990年12月,1990年12月,,Mindscape,,
NES,Nintendo Entertainment System,,Disney's Aladdin,,1995年2月23日,,1995年2月23日,欧洲：Virgin Interactive,,https://zh.wikipedia.org/wiki/Virgin_Interactive
NES,Nintendo Entertainment System,美女与野兽,Disney's Beauty and the Beast,,1994年,,1994年,欧洲：Hudson Soft,,https://zh.wikipedia.org/wiki/Hudson_Soft
NES,Nintendo Entertainment System,,Disney's Darkwing Duck,,1992年6月,1992年6月,1993年12月9日,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,,Disney's The Jungle Book,,1994年8月,1994年8月,1994年8月25日,Virgin Interactive,,https://zh.wikipedia.org/wiki/Virgin_Interactive
NES,Nintendo Entertainment System,,Disney's The Lion King,,1995年5月25日,,1995年5月25日,Virgin Interactive,,https://zh.wikipedia.org/wiki/Virgin_Interactive
NES,Nintendo Entertainment System,,Disney's The Little Mermaid,,1991年7月,1991年7月,,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,大金刚,Donkey Kong,,1986年6月1日,1986年6月1日,1986年10月15日,任天堂,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%87%91%E5%88%9A_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,大金刚3,Donkey Kong 3,,1986年6月,1986年6月,1987年9月,任天堂,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%87%91%E5%88%9A3,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,大金刚经典合辑,Donkey Kong Classics,,1988年10月,1988年10月,1989年8月10日,任天堂,,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,大金刚Jr.,Donkey Kong Jr.,,1986年6月,1986年6月,1987年6月15日,任天堂,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%87%91%E5%88%9AJr.,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,小金刚算数,Donkey Kong Jr. Math,,1985年10月18日,1985年10月18日,1986年,任天堂,https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%87%91%E5%89%9B%E7%AE%97%E6%95%B8,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Double Dare,,1990年4月,1990年4月,,GameTek,,
NES,Nintendo Entertainment System,双截龙,Double Dragon,,1988年6月,1988年6月,1994年11月24日,Tradewest,https://zh.wikipedia.org/wiki/%E5%8F%8C%E6%88%AA%E9%BE%99_(%E6%B8%B8%E6%88%8F),
NES,Nintendo Entertainment System,双截龙II 复仇,Double Dragon II: The Revenge,,1990年1月,1990年1月,,Acclaim Entertainment,https://zh.wikipedia.org/wiki/%E9%9B%99%E6%88%AA%E9%BE%8DII_%E5%BE%A9%E4%BB%87,
NES,Nintendo Entertainment System,双截龙III 罗塞塔之石,Double Dragon III: The Sacred Stones,,1991年2月,1991年2月,1994年11月24日,Acclaim Entertainment,https://zh.wikipedia.org/wiki/%E5%8F%8C%E6%88%AA%E9%BE%99III_%E7%BD%97%E5%A1%9E%E5%A1%94%E4%B9%8B%E7%9F%B3,
NES,Nintendo Entertainment System,,Double Dribble,,1987年9月,1987年9月,1988年,科乐美,,https://zh.wikipedia.org/wiki/%E7%A7%91%E6%A8%82%E7%BE%8E
NES,Nintendo Entertainment System,,Dr. Chaos,,1988年11月,1988年11月,,FCI,,
NES,Nintendo Entertainment System,化身博士,Dr. Jekyll and Mr. Hyde,,1989年4月,1989年4月,,万代,https://zh.wikipedia.org/wiki/%E5%8C%96%E8%BA%AB%E5%8D%9A%E5%A3%AB_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,马力欧医生,Dr. Mario,,1990年10月,1990年10月,1991年6月27日,任天堂,https://zh.wikipedia.org/wiki/%E9%A9%AC%E9%87%8C%E5%A5%A5%E5%8C%BB%E7%94%9F,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Dragon Fighter,,1992年1月,1992年1月,,SOFEL,,
NES,Nintendo Entertainment System,七龙珠 神龙之谜,Dragon Power,,1988年3月,1988年3月,,万代,https://zh.wikipedia.org/wiki/%E4%B8%83%E9%BE%99%E7%8F%A0_%E7%A5%9E%E9%BE%99%E4%B9%8B%E8%B0%9C,https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,,Dragon Spirit,,1990年6月,1990年6月,,万代,,https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,勇者斗恶龙,Dragon Warrior,,1989年8月,1989年8月,,任天堂,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E6%96%97%E6%81%B6%E9%BE%99_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,勇者斗恶龙II 恶灵的众神,Dragon Warrior II,,1990年9月,1990年9月,,艾尼克斯,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E6%96%97%E6%81%B6%E9%BE%99II_%E6%81%B6%E7%81%B5%E7%9A%84%E4%BC%97%E7%A5%9E,https://zh.wikipedia.org/wiki/%E8%89%BE%E5%B0%BC%E5%85%8B%E6%96%AF
NES,Nintendo Entertainment System,勇者斗恶龙III 接着迈向传说,Dragon Warrior III,,1992年3月,1992年3月,,艾尼克斯,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E9%AC%A5%E6%83%A1%E9%BE%8DIII_%E6%8E%A5%E8%91%97%E9%82%81%E5%90%91%E5%82%B3%E8%AA%AA,https://zh.wikipedia.org/wiki/%E8%89%BE%E5%B0%BC%E5%85%8B%E6%96%AF
NES,Nintendo Entertainment System,勇者斗恶龙IV 被引导的人们,Dragon Warrior IV,,1992年10月,1992年10月,,艾尼克斯,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E6%96%97%E6%81%B6%E9%BE%99IV_%E8%A2%AB%E5%BC%95%E5%AF%BC%E7%9A%84%E4%BA%BA%E4%BB%AC,https://zh.wikipedia.org/wiki/%E8%89%BE%E5%B0%BC%E5%85%8B%E6%96%AF
NES,Nintendo Entertainment System,龙穴历险记,Dragon's Lair,,1990年12月,1990年12月,1992年1月3日,北美：Sony Imagesoft欧洲：Elite Systems,https://zh.wikipedia.org/wiki/%E9%BE%8D%E7%A9%B4%E6%AD%B7%E9%9A%AA%E8%A8%98,
NES,Nintendo Entertainment System,降落区,Dropzone,,1992年,,1992年,Mindscape,https://zh.wikipedia.org/wiki/%E9%99%8D%E8%90%BD%E5%8C%BA,
NES,Nintendo Entertainment System,打鸭子,Duck Hunt,,1985年10月18日,1985年10月18日,1987年8月15日,任天堂,https://zh.wikipedia.org/wiki/%E6%89%93%E9%B8%AD%E5%AD%90,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,唐老鸭梦冒险,DuckTales,,1989年9月,1989年9月,1990年12月14日,卡普空,https://zh.wikipedia.org/wiki/%E5%94%90%E8%80%81%E9%B8%AD%E6%A2%A6%E5%86%92%E9%99%A9,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,唐老鸭梦冒险2,DuckTales 2,,1993年6月,1993年6月,1993年11月18日,卡普空,https://zh.wikipedia.org/wiki/%E5%94%90%E8%80%81%E9%B8%AD%E6%A2%A6%E5%86%92%E9%99%A92,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,,Dungeon Magic: Sword of the Elements,,1990年7月,1990年7月,,太东,,https://zh.wikipedia.org/wiki/%E5%A4%AA%E6%9D%B1
NES,Nintendo Entertainment System,,Dusty Diamond's All-Star Softball,,1990年7月,1990年7月,,Brøderbund,,https://zh.wikipedia.org/wiki/Br%C3%B8derbund
NES,Nintendo Entertainment System,,Dynowarz: Destruction of Spondylus,,1989年4月,1989年4月,,万代,,https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,电梯迷宫,Elevator Action,,1987年8月,1987年8月,,太东,https://zh.wikipedia.org/wiki/%E7%94%B5%E6%A2%AF%E8%BF%B7%E5%AE%AB,https://zh.wikipedia.org/wiki/%E5%A4%AA%E6%9D%B1
NES,Nintendo Entertainment System,,Eliminator Boat Duel,,1991年11月,1991年11月,1993年4月29日,Electro Brain,,
NES,Nintendo Entertainment System,Elite (电子游戏),Elite,,1991年,,1991年,Imagineer,https://zh.wikipedia.org/wiki/Elite_(%E9%9B%BB%E5%AD%90%E9%81%8A%E6%88%B2),
NES,Nintendo Entertainment System,越野机车,Excitebike,,1985年10月18日,1985年10月18日,1986年9月1日,任天堂,https://zh.wikipedia.org/wiki/%E8%B6%8A%E9%87%8E%E6%9C%BA%E8%BD%A6,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,F-117A Stealth Fighter,,1992年12月,1992年12月,,MicroProse,,https://zh.wikipedia.org/wiki/MicroProse
NES,Nintendo Entertainment System,,F-15 Strike Eagle,,1992年2月,1992年2月,1993年2月18日,MicroProse,,https://zh.wikipedia.org/wiki/MicroProse
NES,Nintendo Entertainment System,,Family Feud,,1991年5月,1991年5月,,GameTek,https://zh.wikipedia.org/wiki/Family_Feud#Home_versions,
NES,Nintendo Entertainment System,,Faria: A World of Mystery and Danger,,1991年6月,1991年6月,,ASCII,,https://zh.wikipedia.org/wiki/ASCII_(%E5%85%AC%E5%8F%B8)
NES,Nintendo Entertainment System,,Faxanadu,,1989年8月,1989年8月,1990年12月28日,任天堂,,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Felix the Cat,,1992年10月,1992年10月,,Hudson Soft,,https://zh.wikipedia.org/wiki/Hudson_Soft
NES,Nintendo Entertainment System,,Ferrari Grand Prix Challenge,,1992年6月,1992年6月,1992年6月,Acclaim Entertainment,,
NES,Nintendo Entertainment System,,Fester's Quest,,1989年9月,1989年9月,1990年9月14日,Sun电子,,https://zh.wikipedia.org/wiki/Sun%E7%94%B5%E5%AD%90
NES,Nintendo Entertainment System,最终幻想,Final Fantasy,,1990年5月,1990年5月,,任天堂,https://zh.wikipedia.org/wiki/%E6%9C%80%E7%BB%88%E5%B9%BB%E6%83%B3_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Fire 'n Ice,,1993年3月,1993年3月,1993年3月18日,特库摩,,https://zh.wikipedia.org/wiki/%E7%89%B9%E5%BA%93%E6%91%A9
NES,Nintendo Entertainment System,,Fisher-Price: Firehouse Rescue,,1992年3月,1992年3月,,GameTek,,
NES,Nintendo Entertainment System,,Fisher-Price: I Can Remember,,1990年3月,1990年3月,,GameTek,,
NES,Nintendo Entertainment System,,Fisher-Price: Perfect Fit,,1990年3月,1990年3月,,GameTek,,
NES,Nintendo Entertainment System,北斗神拳2 世纪末救世主传说,Fist of the North Star,,1989年4月,1989年4月,,Taxan,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%96%97%E7%A5%9E%E6%8B%B32_%E4%B8%96%E7%BA%AA%E6%9C%AB%E6%95%91%E4%B8%96%E4%B8%BB%E4%BC%A0%E8%AF%B4,
NES,Nintendo Entertainment System,,Flight of the Intruder,,1991年5月,1991年5月,,Mindscape,,
NES,Nintendo Entertainment System,,The Flintstones: The Rescue of Dino & Hoppy,,1991年12月,1991年12月,1992年4月30日,北美：太东欧洲：太东澳洲：美泰,,https://zh.wikipedia.org/wiki/%E5%A4%AA%E6%9D%B1
NES,Nintendo Entertainment System,,The Flintstones: Surprise at Dinosaur Peak,,1994年8月,1994年8月,1994年2月24日,太东,,https://zh.wikipedia.org/wiki/%E5%A4%AA%E6%9D%B1
NES,Nintendo Entertainment System,飞龙之拳 奥义之书,Flying Dragon: The Secret Scroll,,1989年8月,1989年8月,,Culture Brain,https://zh.wikipedia.org/wiki/%E9%A3%9E%E9%BE%99%E4%B9%8B%E6%8B%B3_%E5%A5%A5%E4%B9%89%E4%B9%8B%E4%B9%A6,
NES,Nintendo Entertainment System,,Flying Warriors,,1991年2月,1991年2月,,Culture Brain,,
NES,Nintendo Entertainment System,,Formula One: Built to Win,,1990年11月,1990年11月,,SETA,,
NES,Nintendo Entertainment System,,Formula One Sensation,,1993年,,1993年,Palcom,,
NES,Nintendo Entertainment System,,Frankenstein: The Monster Returns,,1991年7月,1991年7月,,万代,,https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,,Freedom Force,,1988年4月,1988年4月,,Sun电子,,https://zh.wikipedia.org/wiki/Sun%E7%94%B5%E5%AD%90
NES,Nintendo Entertainment System,13号星期五,Friday the 13th,,1989年2月,1989年2月,,LJN,https://zh.wikipedia.org/wiki/13%E8%99%9F%E6%98%9F%E6%9C%9F%E4%BA%94_(%E9%81%8A%E6%88%B2),https://zh.wikipedia.org/wiki/LJN
NES,Nintendo Entertainment System,,Fun House,,1991年1月,1991年1月,,Hi Tech Expressions,,
NES,Nintendo Entertainment System,,G.I. Joe: A Real American Hero,,1991年1月,1991年1月,,Taxan,,
NES,Nintendo Entertainment System,,G.I. Joe: The Atlantis Factor,,1992年3月,1992年3月,,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,大蜜蜂,Galaga,,1988年9月,1988年9月,,万代,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%9C%9C%E8%9C%82_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E8%90%AC%E4%BB%A3
NES,Nintendo Entertainment System,,Galaxy 5000,,1991年2月,1991年2月,1991年2月,Activision,,https://zh.wikipedia.org/wiki/%E5%8A%A8%E8%A7%86
NES,Nintendo Entertainment System,,Gargoyle's Quest II,,1992年10月,1992年10月,1993年6月17日,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,,Gauntlet,,1987年1月,1987年1月,,Tengen,,https://zh.wikipedia.org/wiki/Tengen
NES,Nintendo Entertainment System,,Gauntlet II,,1990年9月,1990年9月,1991年4月25日,Mindscape,,
NES,Nintendo Entertainment System,,Gemfire,,1992年3月,1992年3月,,光荣,,https://zh.wikipedia.org/wiki/%E5%85%89%E6%A6%AE
NES,Nintendo Entertainment System,苍狼与白鹿 成吉思汗,Genghis Khan,,1990年1月,1990年1月,,光荣,https://zh.wikipedia.org/wiki/%E8%8B%8D%E7%8B%BC%E4%B8%8E%E7%99%BD%E9%B9%BF_%E6%88%90%E5%90%89%E6%80%9D%E6%B1%97,https://zh.wikipedia.org/wiki/%E5%85%89%E6%A6%AE
NES,Nintendo Entertainment System,,George Foreman's KO Boxing,,1992年12月,1992年12月,1992年12月,Acclaim Entertainment,,
NES,Nintendo Entertainment System,魔鬼克星,Ghostbusters,,1988年10月,1988年10月,,动视,https://zh.wikipedia.org/wiki/%E9%AD%94%E9%AC%BC%E5%85%8B%E6%98%9F_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E5%8A%A8%E8%A7%86
NES,Nintendo Entertainment System,,Ghostbusters II,,1990年4月,1990年4月,1990年12月7日,动视,,https://zh.wikipedia.org/wiki/%E5%8A%A8%E8%A7%86
NES,Nintendo Entertainment System,魔界村,Ghosts'n Goblins,,1986年11月,1986年11月,1989年3月23日,Capcom,https://zh.wikipedia.org/wiki/%E9%AD%94%E7%95%8C%E6%9D%91,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,,Ghoul School,,1992年3月,1992年3月,,Electro Brain,,
NES,Nintendo Entertainment System,,Goal!,,1989年10月,1989年10月,1994年3月24日,Jaleco,,https://zh.wikipedia.org/wiki/Jaleco
NES,Nintendo Entertainment System,,Goal! Two,,1992年11月,1992年11月,1992年,Jaleco,,https://zh.wikipedia.org/wiki/Jaleco
NES,Nintendo Entertainment System,,Godzilla: Monster of Monsters,,1989年10月,1989年10月,,东宝,,https://zh.wikipedia.org/wiki/%E6%9D%B1%E5%AF%B6
NES,Nintendo Entertainment System,,Godzilla 2: War of the Monsters,,1992年2月,1992年2月,,东宝,,https://zh.wikipedia.org/wiki/%E6%9D%B1%E5%AF%B6
NES,Nintendo Entertainment System,高尔夫,Golf,,1985年10月18日,1985年10月18日,1986年11月15日,任天堂,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%B0%94%E5%A4%AB_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Golf Grand Slam,,1991年11月,1991年11月,,Atlus,,https://zh.wikipedia.org/wiki/Atlus
NES,Nintendo Entertainment System,,Golgo 13: Top Secret Episode,,1988年9月,1988年9月,,Vic Tokai,,
NES,Nintendo Entertainment System,七宝奇谋2 弗雷泰利最后的挑战,The Goonies II,,1987年11月,1987年11月,1988年12月19日,科乐美,https://zh.wikipedia.org/wiki/%E4%B8%83%E5%AE%9D%E5%A5%87%E8%B0%8B2_%E5%BC%97%E9%9B%B7%E6%B3%B0%E5%88%A9%E6%9C%80%E5%90%8E%E7%9A%84%E6%8C%91%E6%88%98,https://zh.wikipedia.org/wiki/%E7%A7%91%E6%A8%82%E7%BE%8E
NES,Nintendo Entertainment System,,Gotcha! The Sport!,,1987年11月,1987年11月,,LJN,,https://zh.wikipedia.org/wiki/LJN
NES,Nintendo Entertainment System,宇宙巡航舰,Gradius,,1986年12月,1986年12月,1988年11月30日,科乐美,https://zh.wikipedia.org/wiki/%E5%AE%87%E5%AE%99%E5%B7%A1%E8%88%AA%E8%89%A6_(%E9%81%8A%E6%88%B2),https://zh.wikipedia.org/wiki/%E7%A7%91%E6%A8%82%E7%BE%8E
NES,Nintendo Entertainment System,,The Great Waldo Search,,1992年12月,1992年12月,,THQ,,https://zh.wikipedia.org/wiki/THQ
NES,Nintendo Entertainment System,,Greg Norman's Golf Power,,1992年7月,1992年7月,,Virgin Interactive,,https://zh.wikipedia.org/wiki/Virgin_Interactive
NES,Nintendo Entertainment System,,Gremlins 2: The New Batch,,1990年10月,1990年10月,1991年2月21日,Sun电子,,https://zh.wikipedia.org/wiki/Sun%E7%94%B5%E5%AD%90
NES,Nintendo Entertainment System,,The Guardian Legend,,1989年4月,1989年4月,1992年2月20日,北美：Brøderbund北美、欧洲：任天堂,,https://zh.wikipedia.org/wiki/Br%C3%B8derbund
NES,Nintendo Entertainment System,古巴战士,Guerrilla War,,1989年6月,1989年6月,,SNK,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%B7%B4%E6%88%98%E5%A3%AB,https://zh.wikipedia.org/wiki/SNK_Playmore
NES,Nintendo Entertainment System,,Gumshoe,,1986年6月6日,1986年6月6日,1988年6月15日,任天堂,,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,加纳战机,Gun-Nac,,1991年9月,1991年9月,,ASCII,https://zh.wikipedia.org/wiki/%E5%8A%A0%E7%BA%B3%E6%88%98%E6%9C%BA,https://zh.wikipedia.org/wiki/ASCII_(%E5%85%AC%E5%8F%B8)
NES,Nintendo Entertainment System,,Gun.Smoke,,1988年2月,1988年2月,1988年12月23日,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
NES,Nintendo Entertainment System,,Gyromite,,1985年10月18日,1985年10月18日,1986年9月1日,任天堂,,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Gyruss,,1989年2月,1989年2月,,Ultra Games,,
NES,Nintendo Entertainment System,大力工头,Hammerin' Harry,,1992年,,1992年,Irem,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%8A%9B%E5%B7%A5%E9%A0%AD,https://zh.wikipedia.org/wiki/Irem
NES,Nintendo Entertainment System,,Harlem Globetrotters,,1991年3月,1991年3月,,GameTek,,
NES,Nintendo Entertainment System,,Hatris,,1992年4月,1992年4月,,Bullet-Proof Software,,
NES,Nintendo Entertainment System,,Heavy Barrel,,1990年3月,1990年3月,,Data East,,https://zh.wikipedia.org/wiki/Data_East
NES,Nintendo Entertainment System,,Heavy Shreddin',,1990年6月,1990年6月,,Parker Brothers,,https://zh.wikipedia.org/wiki/Parker_Brothers
NES,Nintendo Entertainment System,,High Speed,,1991年7月,1991年7月,1994年4月28日,Tradewest,,
NES,Nintendo Entertainment System,警技射击,Hogan's Alley,,1985年10月18日,1985年10月18日,1987年12月15日,任天堂,https://zh.wikipedia.org/wiki/%E8%AD%A6%E6%8A%80%E5%B0%84%E5%87%BB,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Hollywood Squares,,1989年9月,1989年9月,,GameTek,,
NES,Nintendo Entertainment System,,Home Alone,,1991年10月,1991年10月,,THQ,,https://zh.wikipedia.org/wiki/THQ
NES,Nintendo Entertainment System,,Home Alone 2: Lost in New York,,1992年10月,1992年10月,,THQ,,https://zh.wikipedia.org/wiki/THQ
NES,Nintendo Entertainment System,铁钩船长,Hook,,1992年4月,1992年4月,,北美：Sony Imagesoft欧洲：Ocean Software,https://zh.wikipedia.org/wiki/%E9%93%81%E9%92%A9%E8%88%B9%E9%95%BF_(%E6%B8%B8%E6%88%8F),
NES,Nintendo Entertainment System,,Hoops,,1989年6月,1989年6月,,Jaleco,,https://zh.wikipedia.org/wiki/Jaleco
NES,Nintendo Entertainment System,,Hudson Hawk,,1992年2月,1992年2月,,北美：Sony Imagesoft欧洲：Ocean Software,,
NES,Nintendo Entertainment System,猎杀红色十月号,The Hunt for Red October,,1991年1月,1991年1月,,Hi Tech Expressions,https://zh.wikipedia.org/wiki/%E7%8C%8E%E6%9D%80%E7%BA%A2%E8%89%B2%E5%8D%81%E6%9C%88%E5%8F%B7_(1991%E5%B9%B4%E6%B8%B8%E6%88%8F),
NES,Nintendo Entertainment System,,Hydlide,,1989年6月,1989年6月,,FCI,https://zh.wikipedia.org/wiki/Hydlide,
NES,Nintendo Entertainment System,敲冰块,Ice Climber,,1985年10月18日,1985年10月18日,1986年9月1日,任天堂,https://zh.wikipedia.org/wiki/%E6%95%B2%E5%86%B0%E5%9D%97,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,,Ice Hockey,,1988年3月,1988年3月,1988年4月15日,任天堂,,https://zh.wikipedia.org/wiki/%E4%BB%BB%E5%A4%A9%E5%A0%82
NES,Nintendo Entertainment System,怒,Ikari Warriors,,1987年5月,1987年5月,1989年8月10日,SNK,https://zh.wikipedia.org/wiki/%E6%80%92_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/SNK_Playmore
NES,Nintendo Entertainment System,,Ikari Warriors II: Victory Road,,1988年4月,1988年4月,,SNK,,https://zh.wikipedia.org/wiki/SNK
NES,Nintendo Entertainment System,,Ikari Warriors III: The Rescue,,1991年2月,1991年2月,,SNK,,https://zh.wikipedia.org/wiki/SNK
